"id","partner_response_id","bid_id","audience_id","country","allocation","n_delivered","quality_rejects","final_loi","final_ir","final_timeline","final_cpi","cpi","communication","engagement","problem_solving","additional_feedback","created_at","updated_at","field_close_date","commitment","timeline_days","comments","initial_cost","final_cost","savings","communication_rating","engagement_rating","problem_solving_rating"
"3929","334","187","88","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3930","334","187","88","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3931","334","187","88","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3932","334","187","88","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3933","334","187","88","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3934","334","187","88","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3935","334","187","88","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3936","334","187","89","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3937","334","187","89","United Kingdom","0","0","0",,,,,"5.75",,,,,,,,"250","0",,,,,,,
"3938","334","187","89","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3939","334","187","89","Germany","0","0","0",,,,,"5.75",,,,,,,,"250","0",,,,,,,
"3940","334","187","89","France","0","0","0",,,,,"5.75",,,,,,,,"250","0",,,,,,,
"3941","334","187","89","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3942","334","187","89","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3943","334","187","89","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3944","334","187","89","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3945","334","187","89","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3946","334","187","89","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3947","334","187","89","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3948","334","187","89","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3949","334","187","89","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3950","334","187","89","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3951","334","187","89","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3952","334","187","89","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3953","334","187","89","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3954","334","187","89","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3955","334","187","89","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3956","334","187","89","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3957","334","187","90","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3958","334","187","90","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3959","334","187","90","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3960","334","187","90","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3961","334","187","90","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3962","334","187","90","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3963","334","187","90","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3964","334","187","90","Netherlands","0","0","0",,,,,"10.00",,,,,,,,"50","0",,,,,,,
"3965","334","187","90","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3966","334","187","90","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3967","334","187","90","Belgium","0","0","0",,,,,"10.50",,,,,,,,"50","0",,,,,,,
"3968","334","187","90","Switzerland","0","0","0",,,,,"10.50",,,,,,,,"50","0",,,,,,,
"3969","334","187","90","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3970","334","187","90","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3971","334","187","90","China","0","0","0",,,,,"5.50",,,,,,,,"250","0",,,,,,,
"3972","334","187","90","Singapore","0","0","0",,,,,"10.00",,,,,,,,"100","0",,,,,,,
"3973","334","187","90","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3974","334","187","90","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3975","334","187","90","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3976","334","187","90","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3977","334","187","90","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3978","334","187","91","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3979","334","187","91","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3980","334","187","91","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3981","334","187","91","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3982","334","187","91","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3983","334","187","91","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3984","334","187","91","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3985","334","187","91","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3986","334","187","91","Sweden","0","0","0",,,,,"9.00",,,,,,,,"50","0",,,,,,,
"3987","334","187","91","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3988","334","187","91","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3989","334","187","91","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3990","334","187","91","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3991","334","187","91","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3992","334","187","91","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3993","334","187","91","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3994","334","187","91","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3995","334","187","91","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3996","334","187","91","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3997","334","187","91","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3998","334","187","91","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"3999","334","187","92","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4000","334","187","92","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4001","334","187","92","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4002","334","187","92","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4003","334","187","92","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4004","334","187","92","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4005","334","187","92","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4006","334","187","92","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4007","334","187","92","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4008","334","187","92","Norway","0","0","0",,,,,"8.00",,,,,,,,"150","0",,,,,,,
"4009","334","187","92","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4010","334","187","92","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4011","334","187","92","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4012","334","187","92","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4013","334","187","92","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4014","334","187","92","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4015","334","187","92","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4016","334","187","92","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4017","334","187","92","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4018","334","187","92","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4019","334","187","92","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4020","335","187","87","United States","0","0","0",,,,,"6.25",,,,,,,,"80","0",,,,,,,
"4021","335","187","87","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4022","335","187","87","Canada","0","0","0",,,,,"6.25",,,,,,,,"80","0",,,,,,,
"4023","335","187","87","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4024","335","187","87","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4025","335","187","87","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4026","335","187","87","Spain","0","0","0",,,,,"6.25",,,,,,,,"60","0",,,,,,,
"4027","335","187","87","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4028","335","187","87","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4029","335","187","87","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4030","335","187","87","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4031","335","187","87","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4032","335","187","87","India","0","0","0",,,,,"6.25",,,,,,,,"80","0",,,,,,,
"4033","335","187","87","Japan","0","0","0",,,,,"6.25",,,,,,,,"50","0",,,,,,,
"4034","335","187","87","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4035","335","187","87","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4036","335","187","87","Thailand","0","0","0",,,,,"6.25",,,,,,,,"80","0",,,,,,,
"4037","335","187","87","Malaysia","0","0","0",,,,,"6.25",,,,,,,,"80","0",,,,,,,
"4038","335","187","87","Indonesia","0","0","0",,,,,"6.25",,,,,,,,"80","0",,,,,,,
"4039","335","187","87","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4040","335","187","87","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4041","335","187","88","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4042","335","187","88","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4043","335","187","88","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4044","335","187","88","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4045","335","187","88","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4046","335","187","88","Italy","0","0","0",,,,,"5.85",,,,,,,,"70","0",,,,,,,
"4047","335","187","88","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4048","335","187","88","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4049","335","187","88","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4050","335","187","88","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4051","335","187","88","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4052","335","187","88","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4053","335","187","88","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4054","335","187","88","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4055","335","187","88","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4056","335","187","88","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4057","335","187","88","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4058","335","187","88","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4059","335","187","88","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4060","335","187","88","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4061","335","187","88","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4062","335","187","89","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4063","335","187","89","United Kingdom","0","0","0",,,,,"5.25",,,,,,,,"100","0",,,,,,,
"4064","335","187","89","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4065","335","187","89","Germany","0","0","0",,,,,"5.25",,,,,,,,"100","0",,,,,,,
"4066","335","187","89","France","0","0","0",,,,,"5.25",,,,,,,,"100","0",,,,,,,
"4067","335","187","89","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4068","335","187","89","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4069","335","187","89","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4070","335","187","89","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4071","335","187","89","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4072","335","187","89","Belgium","0","0","0",,,,,"5.80",,,,,,,,"100","0",,,,,,,
"4073","335","187","89","Switzerland","0","0","0",,,,,"5.80",,,,,,,,"100","0",,,,,,,
"4074","335","187","89","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4075","335","187","89","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4076","335","187","89","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4077","335","187","89","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4078","335","187","89","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4079","335","187","89","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4080","335","187","89","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4081","335","187","89","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4082","335","187","89","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4083","335","187","90","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4084","335","187","90","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4085","335","187","90","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4086","335","187","90","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4087","335","187","90","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4088","335","187","90","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4089","335","187","90","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4090","335","187","90","Netherlands","0","0","0",,,,,"5.25",,,,,,,,"100","0",,,,,,,
"4091","335","187","90","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4092","335","187","90","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4093","335","187","90","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4094","335","187","90","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4095","335","187","90","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4096","335","187","90","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4097","335","187","90","China","0","0","0",,,,,"5.25",,,,,,,,"80","0",,,,,,,
"4098","335","187","90","Singapore","0","0","0",,,,,"5.25",,,,,,,,"120","0",,,,,,,
"4099","335","187","90","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4100","335","187","90","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4101","335","187","90","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4102","335","187","90","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4103","335","187","90","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4104","335","187","91","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4105","335","187","91","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4106","335","187","91","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4107","335","187","91","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4108","335","187","91","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4109","335","187","91","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4110","335","187","91","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4111","335","187","91","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4112","335","187","91","Sweden","0","0","0",,,,,"5.00",,,,,,,,"100","0",,,,,,,
"4113","335","187","91","Norway","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4114","335","187","91","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4115","335","187","91","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4116","335","187","91","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4117","335","187","91","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4118","335","187","91","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4119","335","187","91","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4120","335","187","91","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4121","335","187","91","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4122","335","187","91","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4123","335","187","91","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4124","335","187","91","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4125","335","187","92","United States","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4126","335","187","92","United Kingdom","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4127","335","187","92","Canada","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4128","335","187","92","Germany","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4129","335","187","92","France","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4130","335","187","92","Italy","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4131","335","187","92","Spain","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4132","335","187","92","Netherlands","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4133","335","187","92","Sweden","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4134","335","187","92","Norway","0","0","0",,,,,"5.25",,,,,,,,"100","0",,,,,,,
"4135","335","187","92","Belgium","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4136","335","187","92","Switzerland","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4137","335","187","92","India","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4138","335","187","92","Japan","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4139","335","187","92","China","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4140","335","187","92","Singapore","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4141","335","187","92","Thailand","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4142","335","187","92","Malaysia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4143","335","187","92","Indonesia","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4144","335","187","92","Brazil","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4145","335","187","92","Mexico","0","0","0",,,,,,,,,,,,,,"0",,,,,,,
"4146","336","193","93","United States","0","0","0",,,,,"5.30",,,,,,,,"2500","16",,,,,,,
"4147","336","193","93","United Kingdom","0","0","0",,,,,"5.30",,,,,,,,"1500","16",,,,,,,
"4148","336","193","93","France","0","0","0",,,,,"5.30",,,,,,,,"1500","16",,,,,,,
"4149","336","193","93","Japan","0","0","0",,,,,"5.30",,,,,,,,"1500","16",,,,,,,
"4150","336","193","93","China","0","0","0",,,,,"5.30",,,,,,,,"1500","16",,,,,,,
"4151","336","193","93","South Korea","0","0","0",,,,,"5.30",,,,,,,,"1500","16",,,,,,,
"4152","336","193","94","United States","0","0","0",,,,,"3.60",,,,,,,,"2500","16",,,,,,,
"4153","336","193","94","United Kingdom","0","0","0",,,,,"3.60",,,,,,,,"1500","16",,,,,,,
"4154","336","193","94","France","0","0","0",,,,,"3.60",,,,,,,,"1500","16",,,,,,,
"4155","336","193","94","Japan","0","0","0",,,,,"3.60",,,,,,,,"1500","16",,,,,,,
"4156","336","193","94","China","0","0","0",,,,,"3.60",,,,,,,,"1500","16",,,,,,,
"4157","336","193","94","South Korea","0","0","0",,,,,"3.60",,,,,,,,"1500","16",,,,,,,
"4158","337","193","93","United States","0","0","0",,,,,"3.39",,,,,,,,"2500","12",,,,,,,
"4159","337","193","93","United Kingdom","0","0","0",,,,,"3.39",,,,,,,,"1500","12",,,,,,,
"4160","337","193","93","France","0","0","0",,,,,"3.39",,,,,,,,"1500","12",,,,,,,
"4161","337","193","93","Japan","0","0","0",,,,,"3.39",,,,,,,,"1500","12",,,,,,,
"4162","337","193","93","China","0","0","0",,,,,"3.39",,,,,,,,"1000","12",,,,,,,
"4163","337","193","93","South Korea","0","0","0",,,,,"3.39",,,,,,,,"500","12",,,,,,,
"4164","337","193","94","United States","0","0","0",,,,,"2.50",,,,,,,,"2500","0",,,,,,,
"4165","337","193","94","United Kingdom","0","0","0",,,,,"2.50",,,,,,,,"1500","0",,,,,,,
"4166","337","193","94","France","0","0","0",,,,,"2.50",,,,,,,,"1500","0",,,,,,,
"4167","337","193","94","Japan","0","0","0",,,,,"2.50",,,,,,,,"1500","0",,,,,,,
"4168","337","193","94","China","0","0","0",,,,,"2.50",,,,,,,,"1500","0",,,,,,,
"4169","337","193","94","South Korea","0","0","0",,,,,"2.50",,,,,,,,"1250","0",,,,,,,
"4170","338","193","93","United States","0","0","0",,,,,"3.80",,,,,,,,"2500","0",,,,,,,
"4171","338","193","93","United Kingdom","0","0","0",,,,,"3.80",,,,,,,,"1500","0",,,,,,,
"4172","338","193","93","France","0","0","0",,,,,"3.80",,,,,,,,"1500","0",,,,,,,
"4173","338","193","93","Japan","0","0","0",,,,,"3.80",,,,,,,,"600","0",,,,,,,
"4174","338","193","93","China","0","0","0",,,,,"3.80",,,,,,,,"1500","0",,,,,,,
"4175","338","193","93","South Korea","0","0","0",,,,,"3.80",,,,,,,,"300","0",,,,,,,
"4176","338","193","94","United States","0","0","0",,,,,"2.30",,,,,,,,"2500","0",,,,,,,
"4177","338","193","94","United Kingdom","0","0","0",,,,,"2.30",,,,,,,,"1500","0",,,,,,,
"4178","338","193","94","France","0","0","0",,,,,"2.30",,,,,,,,"1500","0",,,,,,,
"4179","338","193","94","Japan","0","0","0",,,,,"2.30",,,,,,,,"1000","0",,,,,,,
"4180","338","193","94","China","0","0","0",,,,,"2.30",,,,,,,,"1500","0",,,,,,,
"4181","338","193","94","South Korea","0","0","0",,,,,"2.30",,,,,,,,"500","0",,,,,,,
"4182","339","193","93","United States","0","0","0",,,,,"3.60",,,,,,,,"2500","0",,,,,,,
"4183","339","193","93","United Kingdom","0","0","0",,,,,"3.60",,,,,,,,"1500","0",,,,,,,
"4184","339","193","93","France","0","0","0",,,,,"3.60",,,,,,,,"1500","0",,,,,,,
"4185","339","193","93","Japan","0","0","0",,,,,"4.10",,,,,,,,"1500","0",,,,,,,
"4186","339","193","93","China","0","0","0",,,,,"3.60",,,,,,,,"1500","0",,,,,,,
"4187","339","193","93","South Korea","0","0","0",,,,,"4.10",,,,,,,,"1500","0",,,,,,,
"4188","339","193","94","United States","0","0","0",,,,,"2.20",,,,,,,,"2500","0",,,,,,,
"4189","339","193","94","United Kingdom","0","0","0",,,,,"2.20",,,,,,,,"1500","0",,,,,,,
"4190","339","193","94","France","0","0","0",,,,,"2.20",,,,,,,,"1500","0",,,,,,,
"4191","339","193","94","Japan","0","0","0",,,,,"2.20",,,,,,,,"1500","0",,,,,,,
"4192","339","193","94","China","0","0","0",,,,,"2.20",,,,,,,,"1500","0",,,,,,,
"4193","339","193","94","South Korea","0","0","0",,,,,"2.20",,,,,,,,"1500","0",,,,,,,
"4194","340","193","93","United States","0","0","0",,,,,"3.75",,,,,,,,"1200","0",,,,,,,
"4195","340","193","93","United Kingdom","0","0","0",,,,,"4.25",,,,,,,,"1500","0",,,,,,,
"4196","340","193","93","France","0","0","0",,,,,"4.25",,,,,,,,"1500","0",,,,,,,
"4197","340","193","93","Japan","0","0","0",,,,,"5.75",,,,,,,,"1500","0",,,,,,,
"4198","340","193","93","China","0","0","0",,,,,"4.25",,,,,,,,"1500","0",,,,,,,
"4199","340","193","93","South Korea","0","0","0",,,,,"6.75",,,,,,,,"1500","0",,,,,,,
"4200","340","193","94","United States","0","0","0",,,,,"2.50",,,,,,,,"2500","0",,,,,,,
"4201","340","193","94","United Kingdom","0","0","0",,,,,"3.00",,,,,,,,"1500","0",,,,,,,
"4202","340","193","94","France","0","0","0",,,,,"3.00",,,,,,,,"1500","0",,,,,,,
"4203","340","193","94","Japan","0","0","0",,,,,"4.50",,,,,,,,"1500","0",,,,,,,
"4204","340","193","94","China","0","0","0",,,,,"3.00",,,,,,,,"1500","0",,,,,,,
"4205","340","193","94","South Korea","0","0","0",,,,,"5.50",,,,,,,,"1500","0",,,,,,,
"4206","341","193","93","United States","0","0","0",,,,,"4.50",,,,,,,,"1500","0",,,,,,,
"4207","341","193","93","United Kingdom","0","0","0",,,,,"4.50",,,,,,,,"1000","0",,,,,,,
"4208","341","193","93","France","0","0","0",,,,,"4.50",,,,,,,,"1000","0",,,,,,,
"4209","341","193","93","Japan","0","0","0",,,,,"4.50",,,,,,,,"1000","0",,,,,,,
"4210","341","193","93","China","0","0","0",,,,,"4.50",,,,,,,,"600","0",,,,,,,
"4211","341","193","93","South Korea","0","0","0",,,,,"4.50",,,,,,,,"700","0",,,,,,,
"4212","341","193","94","United States","0","0","0",,,,,"4.00",,,,,,,,"2500","0",,,,,,,
"4213","341","193","94","United Kingdom","0","0","0",,,,,"4.00",,,,,,,,"1500","0",,,,,,,
"4214","341","193","94","France","0","0","0",,,,,"4.00",,,,,,,,"1500","0",,,,,,,
"4215","341","193","94","Japan","0","0","0",,,,,"4.00",,,,,,,,"1500","0",,,,,,,
"4216","341","193","94","China","0","0","0",,,,,"4.00",,,,,,,,"1500","0",,,,,,,
"4217","341","193","94","South Korea","0","0","0",,,,,"4.00",,,,,,,,"1500","0",,,,,,,
"4218","342","197","95","Japan","0","0","0",,,,,"28.00",,,,,,,,"190","16",,,,,,,
"4219","343","197","95","Japan","0","0","0",,,,,"22.00",,,,,,,,"225","16",,,,,,,
"4220","344","197","95","Japan","0","0","0",,,,,"9.00",,,,,,,,"700","16",,,,,,,
"4221","345","197","95","Japan","0","0","0",,,,,"30.00",,,,,,,,"225","16",,,,,,,
"4222","346","197","95","Japan","0","0","0",,,,,"22.00",,,,,,,,"105","16",,,,,,,
"4223","347","197","95","Japan","0","0","0",,,,,"22.00",,,,,,,,"700","16",,,,,,,
"4224","348","197","95","Japan","0","0","0",,,,,"14.50",,,,,,,,"80","16",,,,,,,
"4225","349","204","96","United States","0","0","0",,,,,"40.00",,,,,,,,"20","16",,,,,,,
"4226","349","204","97","United States","0","0","0",,,,,"38.00",,,,,,,,"30","16",,,,,,,
"4227","349","204","98","United States","0","0","0",,,,,"32.00",,,,,,,,"60","16",,,,,,,
"4228","349","204","99","United States","0","0","0",,,,,"30.00",,,,,,,,"100","16",,,,,,,
"4229","350","204","96","United States","0","0","0",,,,,"31.00",,,,,,,,"25","16",,,,,,,
"4230","350","204","97","United States","0","0","0",,,,,"26.00",,,,,,,,"50","16",,,,,,,
"4231","350","204","98","United States","0","0","0",,,,,"24.00",,,,,,,,"100","16",,,,,,,
"4232","350","204","99","United States","0","0","0",,,,,"22.00",,,,,,,,"150","16",,,,,,,
